customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_months,exp_sales_6_months,exp_average_value,clv,segment
92dd7ba2-ac25-11e9-a2fc-000d3a38a36f,139.85714285714286,166.57142857142858,8.0,126.24000000000001,0.5765774940249869,1.153154988049977,128.80480892201481,155.843052419212,C
662d2be6-a8ad-11e9-a2fc-000d3a38a36f,219.71428571428572,253.57142857142858,11.0,114.07272727272726,0.5336282633509918,1.0672565267019858,115.78698338786755,129.65708250446588,C
703f8ac8-9efa-11e9-9897-000d3a38a36f,47.285714285714285,70.28571428571429,5.0,235.044,0.7098318477363873,1.4196636954727737,242.03842440548436,360.52673862896035,A
3991dc42-ac38-11e9-a2fc-000d3a38a36f,137.57142857142858,164.28571428571428,2.0,135.365,0.2826297478517217,0.5652594957034422,146.77087034358297,87.04732360027252,D
a16d79e0-52e4-11ea-9ade-000d3a38a36f,60.57142857142857,75.28571428571429,2.0,134.99,0.4487090269105324,0.8974180538210643,146.3703053821962,137.8210224441357,C
b0453dc6-aa52-11e9-a2fc-000d3a38a36f,177.85714285714286,216.71428571428572,3.0,106.14999999999999,0.27300870852671266,0.5460174170534249,112.28667398262196,64.32834827795766,D
84dc58b6-aaf4-11e9-a2fc-000d3a38a36f,193.85714285714286,217.85714285714286,8.0,126.4175,0.47600871275720147,0.952017425514406,128.98518695548327,128.84050591800687,C
39a6b01c-5b43-11ea-b8ed-000d3a38a36f,35.142857142857146,67.71428571428571,2.0,64.99,0.4723204493736969,0.9446408987473922,71.59817925666697,70.96372583022162,D
cbc5229c-29e5-11ea-87cc-000d3a38a36f,72.57142857142857,98.42857142857143,3.0,220.95666666666668,0.457962076655936,0.9159241533118672,232.19523076201872,223.1415745232847,B
ae328522-9e6b-11e9-9897-000d3a38a36f,135.14285714285714,139.57142857142858,6.0,719.96,0.5374922078603367,1.0749844157206734,736.3037300663256,830.4755580722812,A
8379dba8-9e4a-11e9-9897-000d3a38a36f,103.28571428571429,116.71428571428571,5.0,142.164,0.5389725393815971,1.0779450787631941,146.72518175790293,165.94683608384423,B
df83425a-ec3b-11ea-9369-000d3a38a36f,5.285714285714286,39.0,4.0,304.15,0.7984607210172336,1.5969214420344666,315.2286121270165,528.1738172617745,A
af07fb82-a152-11e9-a2fc-000d3a38a36f,117.42857142857143,118.85714285714286,2.0,255.985,0.3484632017122513,0.6969264034245028,275.61392539017345,201.53745087982313,B
f6c53e16-c81c-11ea-a167-000d3a38a36f,27.285714285714285,28.857142857142858,2.0,151.935,0.6470620497279231,1.2941240994558472,164.4705007707261,223.32206030283737,B
4cde8b38-b179-11e9-89fa-000d3a38a36f,96.85714285714286,99.71428571428571,3.0,87.49000000000001,0.45461441835907845,0.9092288367181565,92.79744278666753,88.52723420134208,D
04376f3c-12d4-11ea-a001-000d3a38a36f,105.71428571428571,113.57142857142857,5.0,167.724,0.5478999130791089,1.095799826158216,172.95479504464046,198.8527129905113,B
4183844c-1aa0-11ea-98d5-000d3a38a36f,78.71428571428571,86.28571428571429,5.0,63.29,0.6399226744993216,1.2798453489986485,65.78486413747514,88.33873236411786,D
1445e9b6-2446-11ea-a30f-000d3a38a36f,81.42857142857143,100.28571428571429,4.0,53.489999999999995,0.5211470520767968,1.042294104153593,56.306102162992325,61.576277598746714,D
4730571c-5b0a-11ea-a192-000d3a38a36f,50.42857142857143,67.42857142857143,3.0,179.05999999999997,0.5568251158420648,1.1136502316841324,188.4367193468791,220.1821117583301,B
